Czas_Rejestracji;Wiatr_V;Wiatr_Kierunek;Wilgotnosc;T_Powietrza;T_Grunt;Opad_Typ;Lokalizacja_Opis
2016-08-31 10:00:00.000;0.2;177.30;44.50;22.40;30.20;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-31 10:00:00.000;0.5;116.00;47.13;20.14;34.40;69;MOST ROMANA DMOWSKIEGO
2016-08-31 10:00:00.000;0.7;92.80;33.90;21.20;28.40;69;AL. JANA III SOBIESKIEGO
2016-08-31 10:00:00.000;1.6;101.90;51.50;20.00;19.50;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-31 10:00:00.000;0;73.60;45.60;20.10;24.10;69;ESTAKADA GADOWIANKA
2016-08-31 10:00:00.000;0.3;166.90;51.00;21.60;28.10;69;MOST MILENIJNY
2016-08-31 10:00:00.000;1.2;302.10;50.10;22.20;30.00;69;MOST WARSZAWSKI
2016-08-31 10:10:00.000;0.1;84.40;43.10;23.10;31.10;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-31 10:10:00.000;0.76;116.00;46.64;20.09;35.03;69;MOST ROMANA DMOWSKIEGO
2016-08-31 10:10:00.000;0.9;73.20;32.50;21.70;29.50;69;AL. JANA III SOBIESKIEGO
2016-08-31 10:10:00.000;1.9;102.30;51.50;20.40;20.10;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-31 10:10:00.000;0;71.50;45.30;20.10;24.70;69;ESTAKADA GADOWIANKA
2016-08-31 10:10:00.000;0.6;169.90;45.50;22.60;28.70;69;MOST MILENIJNY
2016-08-31 10:10:00.000;0.2;290.70;44.60;23.80;31.00;69;MOST WARSZAWSKI
2016-08-31 10:20:00.000;0.5;158.40;43.80;23.10;31.70;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-31 10:20:00.000;0.98;113.00;45.77;20.38;35.62;69;MOST ROMANA DMOWSKIEGO
2016-08-31 10:20:00.000;1;114.20;30.50;22.00;30.20;69;AL. JANA III SOBIESKIEGO
2016-08-31 10:20:00.000;1.9;131.40;47.10;20.50;20.90;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-31 10:20:00.000;0;31.70;43.70;20.20;25.40;69;ESTAKADA GADOWIANKA
2016-08-31 10:20:00.000;1.4;120.90;45.20;21.60;29.60;69;MOST MILENIJNY
2016-08-31 10:20:00.000;1.2;257.80;46.10;23.50;32.00;69;MOST WARSZAWSKI
2016-08-31 10:30:00.000;0.1;172.70;42.80;23.60;32.50;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-31 10:30:00.000;1.25;103.00;45.57;20.36;36.40;69;MOST ROMANA DMOWSKIEGO
2016-08-31 10:30:00.000;0.9;73.90;30.10;22.10;31.10;69;AL. JANA III SOBIESKIEGO
2016-08-31 10:30:00.000;1.7;174.50;45.10;20.90;21.70;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-31 10:30:00.000;0;351.30;43.20;20.50;26.00;69;ESTAKADA GADOWIANKA
2016-08-31 10:30:00.000;1.6;151.30;44.00;21.70;30.40;69;MOST MILENIJNY
2016-08-31 10:30:00.000;1.3;320.80;46.60;22.30;32.80;69;MOST WARSZAWSKI
2016-08-31 10:40:00.000;0.4;181.10;41.80;24.00;33.20;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-31 10:40:00.000;0.75;93.00;44.15;20.82;37.10;69;MOST ROMANA DMOWSKIEGO
2016-08-31 10:40:00.000;1.4;60.90;30.00;22.00;31.90;69;AL. JANA III SOBIESKIEGO
2016-08-31 10:40:00.000;1.9;171.30;41.20;22.00;22.50;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-31 10:40:00.000;0;11.20;42.80;20.50;26.60;69;ESTAKADA GADOWIANKA
2016-08-31 10:40:00.000;1.8;172.10;44.40;21.50;31.20;69;MOST MILENIJNY
2016-08-31 10:40:00.000;1.6;275.10;45.50;22.60;33.40;69;MOST WARSZAWSKI
2016-08-31 10:50:00.000;0.6;178.30;42.30;23.40;33.90;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-31 10:50:00.000;0.62;72.00;42.36;21.41;38.20;69;MOST ROMANA DMOWSKIEGO
2016-08-31 10:50:00.000;1.4;357.70;28.80;22.10;32.70;69;AL. JANA III SOBIESKIEGO
2016-08-31 10:50:00.000;2.1;128.10;39.30;22.10;23.30;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-31 10:50:00.000;0;353.80;41.10;21.20;27.30;69;ESTAKADA GADOWIANKA
2016-08-31 10:50:00.000;1.5;172.60;44.50;21.60;31.90;69;MOST MILENIJNY
2016-08-31 10:50:00.000;1.4;281.50;44.70;22.80;34.20;69;MOST WARSZAWSKI
2016-08-31 11:00:00.000;0.6;100.60;41.10;23.40;34.90;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-31 11:00:00.000;0.96;82.00;42.69;21.40;39.53;69;MOST ROMANA DMOWSKIEGO
2016-08-31 11:00:00.000;1.5;40.60;28.50;22.20;33.30;69;AL. JANA III SOBIESKIEGO
2016-08-31 11:00:00.000;1.9;121.10;38.50;22.10;24.10;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-31 11:00:00.000;0;354.60;41.60;20.60;27.90;69;ESTAKADA GADOWIANKA
2016-08-31 11:00:00.000;1.3;193.50;43.00;22.30;32.50;69;MOST MILENIJNY
2016-08-31 11:00:00.000;1.5;246.10;42.50;23.60;35.00;69;MOST WARSZAWSKI
2016-08-31 11:10:00.000;0.7;73.40;40.50;23.50;35.60;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-31 11:10:00.000;1.1;109.00;41.59;21.17;40.33;69;MOST ROMANA DMOWSKIEGO
2016-08-31 11:10:00.000;1.9;9.40;29.00;21.70;34.00;69;AL. JANA III SOBIESKIEGO
2016-08-31 11:10:00.000;2.1;112.10;37.60;22.30;24.80;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-31 11:10:00.000;0;356.80;42.10;21.10;28.50;69;ESTAKADA GADOWIANKA
2016-08-31 11:10:00.000;2.1;183.10;43.10;21.90;32.10;69;MOST MILENIJNY
2016-08-31 11:10:00.000;0.8;299.50;42.50;23.90;34.40;69;MOST WARSZAWSKI
2016-08-31 11:20:00.000;0.8;83.10;40.40;23.40;36.20;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-31 11:20:00.000;1.22;128.00;42.23;21.05;41.05;69;MOST ROMANA DMOWSKIEGO
2016-08-31 11:20:00.000;1.2;122.50;27.10;22.90;34.90;69;AL. JANA III SOBIESKIEGO
2016-08-31 11:20:00.000;2;88.50;37.50;22.40;25.50;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-31 11:20:00.000;0;18.30;42.90;20.70;29.10;69;ESTAKADA GADOWIANKA
2016-08-31 11:20:00.000;2.2;191.20;44.20;21.90;32.60;69;MOST MILENIJNY
2016-08-31 11:20:00.000;2.6;297.10;47.00;22.50;33.90;69;MOST WARSZAWSKI
2016-08-31 11:30:00.000;0.9;96.00;40.10;23.60;36.80;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-31 11:30:00.000;0.48;82.00;41.84;21.64;41.68;69;MOST ROMANA DMOWSKIEGO
2016-08-31 11:30:00.000;2;45.10;26.70;22.60;35.50;69;AL. JANA III SOBIESKIEGO
2016-08-31 11:30:00.000;1.9;169.40;37.60;22.20;26.10;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-31 11:30:00.000;0;322.90;41.10;21.10;29.70;69;ESTAKADA GADOWIANKA
2016-08-31 11:30:00.000;2;158.80;44.20;22.10;33.90;69;MOST MILENIJNY
2016-08-31 11:30:00.000;2.5;279.50;45.90;22.50;35.70;69;MOST WARSZAWSKI
2016-08-31 11:40:00.000;1.4;165.60;39.40;24.00;37.40;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-31 11:40:00.000;1.56;108.00;41.74;21.82;42.68;69;MOST ROMANA DMOWSKIEGO
2016-08-31 11:40:00.000;1.6;16.20;29.00;22.20;36.10;69;AL. JANA III SOBIESKIEGO
2016-08-31 11:40:00.000;1.9;177.30;35.20;22.90;26.80;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-31 11:40:00.000;0;2.30;41.30;20.80;30.20;69;ESTAKADA GADOWIANKA
2016-08-31 11:40:00.000;2.6;195.70;44.00;21.90;34.60;69;MOST MILENIJNY
2016-08-31 11:40:00.000;1.8;279.40;43.90;23.40;36.70;69;MOST WARSZAWSKI
2016-08-31 11:50:00.000;1;162.90;39.10;24.30;38.10;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-31 11:50:00.000;1.39;98.00;41.49;21.49;43.14;69;MOST ROMANA DMOWSKIEGO
2016-08-31 11:50:00.000;1.8;56.70;27.50;22.70;36.60;69;AL. JANA III SOBIESKIEGO
2016-08-31 11:50:00.000;1.9;82.20;36.00;22.70;27.30;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-31 11:50:00.000;0;19.00;41.20;21.00;30.70;69;ESTAKADA GADOWIANKA
2016-08-31 11:50:00.000;1;197.70;42.50;22.60;35.00;69;MOST MILENIJNY
2016-08-31 11:50:00.000;2.8;298.70;45.30;22.70;37.50;69;MOST WARSZAWSKI
2016-08-31 12:00:00.000;0.6;177.50;39.00;24.40;38.50;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-31 12:00:00.000;1.17;109.00;40.63;21.76;43.52;69;MOST ROMANA DMOWSKIEGO
2016-08-31 12:00:00.000;2.3;73.60;26.90;22.50;37.20;69;AL. JANA III SOBIESKIEGO
2016-08-31 12:00:00.000;1.9;108.10;36.20;22.90;27.90;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-31 12:00:00.000;0;50.20;41.30;21.00;31.20;69;ESTAKADA GADOWIANKA
2016-08-31 12:00:00.000;3.1;139.70;44.10;22.00;35.50;69;MOST MILENIJNY
2016-08-31 12:00:00.000;2.4;291.40;45.30;22.70;37.90;69;MOST WARSZAWSKI
2016-08-31 12:10:00.000;1.4;113.90;39.60;24.10;39.00;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-31 12:10:00.000;1.53;114.00;40.83;21.47;43.85;69;MOST ROMANA DMOWSKIEGO
2016-08-31 12:10:00.000;1.3;62.60;26.40;22.70;37.60;69;AL. JANA III SOBIESKIEGO
2016-08-31 12:10:00.000;2.1;126.30;35.40;22.90;28.40;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-31 12:10:00.000;0;19.90;41.10;21.10;31.80;69;ESTAKADA GADOWIANKA
2016-08-31 12:10:00.000;2.4;184.70;42.90;22.50;36.20;69;MOST MILENIJNY
2016-08-31 12:10:00.000;1.1;267.30;42.10;24.00;38.60;69;MOST WARSZAWSKI
2016-08-31 12:20:00.000;1.3;75.20;40.20;24.00;39.40;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-31 12:20:00.000;0.9;88.00;40.76;21.84;43.95;69;MOST ROMANA DMOWSKIEGO
2016-08-31 12:20:00.000;1.6;82.80;25.30;23.30;38.30;69;AL. JANA III SOBIESKIEGO
2016-08-31 12:20:00.000;2;119.10;35.70;22.60;29.00;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-31 12:20:00.000;0;351.80;38.80;22.10;32.30;69;ESTAKADA GADOWIANKA
2016-08-31 12:20:00.000;2.2;154.10;41.70;22.50;36.60;69;MOST MILENIJNY
2016-08-31 12:20:00.000;2.1;295.00;44.10;23.60;39.10;69;MOST WARSZAWSKI
2016-08-31 12:30:00.000;0.8;189.60;39.60;23.80;39.80;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-31 12:30:00.000;1.7;99.00;39.88;21.99;44.32;69;MOST ROMANA DMOWSKIEGO
2016-08-31 12:30:00.000;2.7;27.90;25.30;23.00;38.70;69;AL. JANA III SOBIESKIEGO
2016-08-31 12:30:00.000;1.8;86.90;35.70;22.60;29.50;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-31 12:30:00.000;0;356.40;39.10;21.60;32.70;69;ESTAKADA GADOWIANKA
2016-08-31 12:30:00.000;1.8;176.20;41.80;22.70;36.90;69;MOST MILENIJNY
2016-08-31 12:30:00.000;1.9;282.80;42.80;23.30;39.50;69;MOST WARSZAWSKI
2016-08-31 12:40:00.000;1;108.60;37.60;24.60;40.30;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-31 12:40:00.000;1.16;83.00;39.08;22.26;44.30;69;MOST ROMANA DMOWSKIEGO
2016-08-31 12:40:00.000;2.3;17.30;26.70;22.70;39.10;69;AL. JANA III SOBIESKIEGO
2016-08-31 12:40:00.000;1.9;176.00;35.90;23.00;30.00;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-31 12:40:00.000;0;346.00;37.50;22.00;33.20;69;ESTAKADA GADOWIANKA
2016-08-31 12:40:00.000;2.2;173.80;41.90;22.90;37.40;69;MOST MILENIJNY
2016-08-31 12:40:00.000;1;113.10;39.50;24.70;40.10;69;MOST WARSZAWSKI
2016-08-31 12:50:00.000;1.3;122.10;37.00;24.70;40.50;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-31 12:50:00.000;0.66;96.00;39.36;22.63;44.55;69;MOST ROMANA DMOWSKIEGO
2016-08-31 12:50:00.000;2.3;81.50;25.90;23.00;39.30;69;AL. JANA III SOBIESKIEGO
2016-08-31 12:50:00.000;1.9;85.80;36.20;22.80;30.50;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-31 12:50:00.000;0;344.70;38.60;21.70;33.70;69;ESTAKADA GADOWIANKA
2016-08-31 12:50:00.000;2.9;196.90;42.80;22.60;37.70;69;MOST MILENIJNY
2016-08-31 12:50:00.000;2;302.40;39.40;25.20;40.40;69;MOST WARSZAWSKI
2016-08-31 13:00:00.000;1.4;157.80;38.40;24.20;40.70;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-31 13:00:00.000;1.24;76.00;38.91;23.07;45.18;69;MOST ROMANA DMOWSKIEGO
2016-08-31 13:00:00.000;1.7;73.10;25.30;22.90;38.50;69;AL. JANA III SOBIESKIEGO
2016-08-31 13:00:00.000;2;95.70;36.20;22.60;30.90;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-31 13:00:00.000;0;353.20;37.90;21.90;34.10;69;ESTAKADA GADOWIANKA
2016-08-31 13:00:00.000;1.5;172.20;41.70;23.20;37.90;69;MOST MILENIJNY
2016-08-31 13:00:00.000;1.7;305.20;41.60;23.80;40.70;69;MOST WARSZAWSKI
2016-08-31 13:10:00.000;1.3;119.20;37.80;24.10;41.10;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-31 13:10:00.000;1.53;94.00;38.09;22.33;44.97;69;MOST ROMANA DMOWSKIEGO
2016-08-31 13:10:00.000;1.4;78.30;24.60;23.30;39.20;69;AL. JANA III SOBIESKIEGO
2016-08-31 13:10:00.000;1.9;169.60;35.80;22.70;31.30;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-31 13:10:00.000;0;356.20;37.10;22.00;34.50;69;ESTAKADA GADOWIANKA
2016-08-31 13:10:00.000;2.1;181.80;40.70;23.60;38.20;69;MOST MILENIJNY
2016-08-31 13:10:00.000;2.6;290.80;42.10;23.90;40.90;69;MOST WARSZAWSKI
2016-08-31 13:20:00.000;1.4;168.90;38.20;24.10;41.40;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-31 13:20:00.000;1.21;103.00;37.16;22.89;44.97;69;MOST ROMANA DMOWSKIEGO
2016-08-31 13:20:00.000;2.9;28.70;25.70;23.00;39.80;69;AL. JANA III SOBIESKIEGO
2016-08-31 13:20:00.000;1.9;100.70;36.00;23.00;31.60;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-31 13:20:00.000;0;358.90;37.90;21.60;34.90;69;ESTAKADA GADOWIANKA
2016-08-31 13:20:00.000;3.1;158.60;41.40;23.20;38.50;69;MOST MILENIJNY
2016-08-31 13:20:00.000;2.4;297.70;42.40;23.80;40.90;69;MOST WARSZAWSKI
2016-08-31 13:30:00.000;0.9;164.70;37.20;24.30;41.60;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-31 13:30:00.000;1.41;87.00;37.43;22.98;45.03;69;MOST ROMANA DMOWSKIEGO
2016-08-31 13:30:00.000;2.2;50.10;26.10;22.90;40.00;69;AL. JANA III SOBIESKIEGO
2016-08-31 13:30:00.000;1.8;95.70;36.00;22.90;31.30;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-31 13:30:00.000;0;357.70;37.70;21.90;35.20;69;ESTAKADA GADOWIANKA
2016-08-31 13:30:00.000;2.2;152.80;40.20;23.40;38.60;69;MOST MILENIJNY
2016-08-31 13:30:00.000;2.6;271.60;42.20;23.90;41.10;69;MOST WARSZAWSKI
2016-08-31 13:40:00.000;1.2;118.80;36.90;24.70;41.90;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-31 13:40:00.000;0.9;94.00;37.04;23.23;44.90;69;MOST ROMANA DMOWSKIEGO
2016-08-31 13:40:00.000;2.3;80.20;24.70;23.00;40.40;69;AL. JANA III SOBIESKIEGO
2016-08-31 13:40:00.000;2;131.40;34.30;23.00;30.70;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-31 13:40:00.000;0;54.30;38.30;22.40;35.50;69;ESTAKADA GADOWIANKA
2016-08-31 13:40:00.000;1.8;159.80;39.30;23.50;38.70;69;MOST MILENIJNY
2016-08-31 13:40:00.000;2.2;302.90;40.80;24.20;41.50;69;MOST WARSZAWSKI
2016-08-31 13:50:00.000;0.7;99.30;36.80;24.50;41.90;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-31 13:50:00.000;0.82;70.00;36.02;24.04;45.18;69;MOST ROMANA DMOWSKIEGO
2016-08-31 13:50:00.000;2.2;113.90;22.30;23.20;40.70;69;AL. JANA III SOBIESKIEGO
2016-08-31 13:50:00.000;1.8;90.30;35.10;23.20;30.10;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-31 13:50:00.000;0;12.50;36.20;23.00;35.90;69;ESTAKADA GADOWIANKA
2016-08-31 13:50:00.000;2.4;153.50;40.10;23.60;38.80;69;MOST MILENIJNY
2016-08-31 13:50:00.000;2.1;259.40;40.10;24.70;41.60;69;MOST WARSZAWSKI
2016-08-31 14:00:00.000;1.5;85.70;37.40;24.60;41.90;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-31 14:00:00.000;1.74;104.00;38.00;23.18;45.43;69;MOST ROMANA DMOWSKIEGO
2016-08-31 14:00:00.000;1.5;71.00;22.40;23.50;41.00;69;AL. JANA III SOBIESKIEGO
2016-08-31 14:00:00.000;1.8;73.80;36.20;23.20;29.50;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-31 14:00:00.000;0;356.60;36.50;22.80;36.10;69;ESTAKADA GADOWIANKA
2016-08-31 14:00:00.000;2.1;148.10;39.20;23.80;39.20;69;MOST MILENIJNY
2016-08-31 14:00:00.000;2.4;278.60;41.80;24.40;41.60;69;MOST WARSZAWSKI
2016-08-31 14:10:00.000;0.4;176.30;36.20;24.60;41.90;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-31 14:10:00.000;1.09;94.00;37.60;23.33;45.29;69;MOST ROMANA DMOWSKIEGO
2016-08-31 14:10:00.000;1.5;55.70;21.80;23.80;41.20;69;AL. JANA III SOBIESKIEGO
2016-08-31 14:10:00.000;1.8;15.60;36.30;23.10;29.00;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-31 14:10:00.000;0;337.30;37.90;22.50;36.40;69;ESTAKADA GADOWIANKA
2016-08-31 14:10:00.000;3;177.60;40.40;23.60;39.20;69;MOST MILENIJNY
2016-08-31 14:10:00.000;2.6;314.20;41.00;24.40;41.60;69;MOST WARSZAWSKI
2016-08-31 14:20:00.000;1.2;89.00;36.50;25.20;42.10;69;UL. LOTNICZA / UL. KOSMONAUTÓW
2016-08-31 14:20:00.000;1.72;119.00;37.28;23.07;45.11;69;MOST ROMANA DMOWSKIEGO
2016-08-31 14:20:00.000;2.5;39.40;21.60;23.80;41.30;69;AL. JANA III SOBIESKIEGO
2016-08-31 14:20:00.000;1.8;70.10;34.40;23.50;28.60;69;UL. OPOLSKA / UL. KATOWICKA
2016-08-31 14:20:00.000;0;60.40;35.50;23.60;36.70;69;ESTAKADA GADOWIANKA
2016-08-31 14:20:00.000;2;154.50;40.30;24.10;39.20;69;MOST MILENIJNY
2016-08-31 14:20:00.000;2.5;289.60;40.50;24.20;41.50;69;MOST WARSZAWSKI
